DateTime,Max Rel. Humidity,Min Rel. Humidity 
2/4/2019,100,49.8
2/5/2019,100,44.2
2/6/2019,100,38.9
2/7/2019,100,18.6
2/8/2019,72.5,12.4
2/9/2019,82.9,19.6
2/10/2019,80.8,19.5
2/11/2019,100,26.1
2/12/2019,90.9,11.4
2/13/2019,80.6,13.9
2/14/2019,100,39.5
2/15/2019,95.8,48.6
2/16/2019,88.8,33.9
2/17/2019,100,29
2/18/2019,94.9,37.2
2/19/2019,92.9,25.1
2/20/2019,100,18.4
2/21/2019,85.5,52.1
2/22/2019,78.9,68.3
2/23/2019,100,33.4
2/24/2019,81.7,23.4
2/25/2019,89.1,24.8
2/26/2019,100,20.5
2/27/2019,100,17.7
2/28/2019,76.2,20.5
3/1/2019,79.8,26.7
3/2/2019,100,32.2
3/3/2019,100,34.3
3/4/2019,84,29.3
3/5/2019,81.1,21.2
3/6/2019,85.2,15.3
3/7/2019,70.8,33.6
3/8/2019,96.4,31.7
3/9/2019,100,19.4
3/10/2019,63.6,21.4
3/11/2019,74.7,38.1
3/12/2019,83,60.9
3/13/2019,100,35.9
3/14/2019,84.6,20
3/15/2019,69.4,15.4
3/16/2019,81.1,17.6
3/17/2019,70.8,21.8
3/18/2019,64.5,18.1
3/19/2019,72.6,15
3/20/2019,88.4,16.3
3/21/2019,89.7,27.7
3/22/2019,91.8,22.6
3/23/2019,72.6,16.9
3/24/2019,85.3,13.2
3/25/2019,100,11.5
3/26/2019,94.7,11.8
3/27/2019,71.6,12.7
3/28/2019,77.2,10
3/29/2019,100,11.3
3/30/2019,99.4,9.6
3/31/2019,69.6,9.5
4/1/2019,70.9,8.9
4/2/2019,79.6,9.5
4/3/2019,69.7,18.5
4/4/2019,93.9,15.7
4/5/2019,93.4,19.2
4/6/2019,94,23.9
4/7/2019,100,15.7
4/8/2019,78.4,9.5
4/9/2019,68.4,9
4/10/2019,99.5,11.1
4/11/2019,100,9.6
4/12/2019,62.9,16.1
4/13/2019,64.7,15.3
4/14/2019,63.5,9.9
4/15/2019,82.7,10.3
4/16/2019,72.5,20.8
4/17/2019,100,31.9
4/18/2019,88.3,14.1
4/19/2019,72.7,7.6
4/20/2019,73.9,9
4/21/2019,71.5,10.2
4/22/2019,100,12.2
4/23/2019,85.5,14.6
4/24/2019,100,12.2
4/25/2019,100,10.1
4/26/2019,70.7,8.8
4/27/2019,100,8.1
4/28/2019,98.6,7.3
4/29/2019,88.3,14.8
4/30/2019,95.5,24.2
